,Dates,ABC US Equity,ANSS US Equity,AVB US Equity,AXP US Equity,BAC US Equity,BRKS US Equity,BXP US Equity,CACI US Equity,CARD LN Equity,CIT US Equity,CLF US Equity,COP US Equity,DNB US Equity,EBAY US Equity,EDMCQ US Equity,EIHIX US Equity,EMUSTRUU Index,GE US Equity,GPX US Equity,HAL US Equity,HRB US Equity,HRS US Equity,IR US Equity,JNJ US Equity,JPM US Equity,KO US Equity,LP06TREU Index,LUACTRUU Index,LUATTRUU Index,LUGCTRUU Index,MA US Equity,MANT US Equity,MCK US Equity,MORN US Equity,MSFT US Equity,NOG US Equity,PCAR US Equity,PDCO US Equity,REG US Equity,RTN US Equity,SYK US Equity,TCO US Equity,THO US Equity,UDR US Equity,VAR US Equity,WFC US Equity,WLL US Equity,SPY,mu,0.000565338,0.000758404,0.000213803,0.000461339,0.000779113,0.001173296,0.000181163,0.000926582,-0.000195692,0.000312854,0.000177703,0.000285115,0.000438847,0.000453241,0.007225417,-2.20102E-05,0.00011532,0.00013548,-0.000242946,0.00012948,0.00034925,0.000365687,0.000853818,0.000690957,0.000445374,0.000721759,0.00019019,0.000116429,0.000104546,3.92066E-05,6.47222E-05,0.001070524,0.0007049,0.000343065,0.00060931,0.001053321,-4.73833E-05,0.000326228,-0.000138884,0.000247614,0.000925982,0.000855781,-0.000102981,0.000826386,0.000368353,0.000511113,0.000419082,5.66705E-05,0.000495618
1036,7/10/2014,-0.000822143,-0.011114051,0.002020765,-0.002955457,-0.01025641,-0.012206573,0.008935345,-0.007502525,-0.025578563,-0.013522501,-0.047588424,-0.001515152,-0.005417607,-0.011681665,0.048192771,-0.00210084,4.26972E-05,-0.004559271,-0.028357621,-0.018678364,-0.009118541,-0.001635992,-0.009420172,-0.002263297,-0.008211353,0.00738975,0.000719298,-0.00028716,0.000820831,0.000401419,-0.015137675,-0.016404648,-0.003742752,-0.011859994,0.000359971,-0.010047281,-0.008622005,-0.006604013,0.004332912,0.002612671,-0.003572279,-0.001306506,-0.020164168,0.002820874,-0.000350865,-0.007281088,-0.012595703,-0.003956981,,72.98,74.18,143.86,94.47,15.38,10.43,119.42,68.65,197.5,44.08,14.73,84.73,110.12,21.6752,1.72,4.75,937.1,33.78,26.55,24.4,68.99,33,73.04,61.35,105.1,55.8,41.97,208.8075,2544.84,2061.92,2145.13,75.83,28.85,188.97,68.62,42.09,16.14,65.6,39.29,55.56,92.96,84.02,76.54,54.86,28.5,75.3949,51.49,314.16,196.61
1037,7/9/2014,0.001509538,-0.001848917,0.000348529,0.00179761,0.001283697,-0.000938086,0.000252951,0.003039074,0,-0.003974387,0.005171299,-0.0027894,0.004079782,0.014943394,0.031055901,0.002105263,0.001410995,-0.001896094,-0.002357564,0.014498995,0.02300995,-0.000681199,0.003095471,0.003026863,0.004662841,0.000238436,-0.000676162,0.001240651,0.001025875,0.001027941,0.012419078,0.001368925,0.009042553,-0.01002291,-0.002632839,0.016826923,-0.001827875,-0.004551201,-0.000360946,0.007236842,0.000595735,-0.001174475,0.000893017,-0.003513703,0.0088708,-0.001148325,0.010986267,0.004484305,,72.92,74.74,143.8,94.46,15.44,10.52,119.69,68.79,200,44.5,14.81,85.67,110.15,21.1849,1.74,4.75,936.87,33.79,26.2,24.67,69.35,32.6,73.23,60.99,105.8,55.56,42.26,208.6867,2541.41,2060.58,2143.26,75.47,28.78,188.99,68.32,41.685,16.75,64.965,39.11,55.63,92.1,83.68,76.44,54.91,28.44,75.5012,51.81,319.84,196.34
1038,7/8/2014,-0.001917546,-0.012261936,0.005466779,-0.00870021,-0.022584693,-0.004668534,0.000337382,-0.007896626,0.001219512,-0.00527125,-0.02274163,-0.000696864,-0.009696534,-0.01103239,-0.041666667,-0.00210084,0.002367942,-0.014205607,-0.017753763,-0.007126568,-0.022492401,-0.004205671,-0.015399423,-0.007044238,-0.016057879,-0.004746084,0.001293135,0.003188564,0.002182917,0.002477856,-0.006432134,-0.007472826,-0.008491113,-0.019651881,-0.005001191,0.025893958,-0.004699818,-0.001766784,0.002170374,-0.011810597,-0.019050958,0.004588359,-0.01599297,-0.001053001,0.000709793,-0.004761905,0.011363636,-0.006430054,,72.98,75.58,143.51,94.74,15.6,10.65,118.63,69.31,205.25,45.11,15.55,85.8,110.75,21.4353,1.66,4.76,936.83,33.93,26.32,25.39,70.67,32.9,73.35,61.57,106.04,56.02,41.95,208.5367,2542.14,2058.89,2142.4,76.63,29.26,189.7,69.14,41.67,16.92,65.53,39.37,55.39,91.86,83.98,76.54,56.04,28.36,75.5277,52.19,323.92,197.12
1039,7/7/2014,-0.003004233,-0.014019293,0.004576498,-0.004590985,-0.005614473,-0.022810219,0.01005282,-0.006561118,0.008610086,-0.014502165,-0.03593179,-0.003472222,-0.00889838,-0.00392733,-0.011764706,0,0.001566793,-0.004095309,-0.018932223,-0.011413273,-0.010526316,-0.032423208,-0.012044374,0.005952381,-0.006660824,-0.002131186,0.000465169,0.002523222,0.001273363,0.001679702,-0.007297368,-0.00641242,-0.002052632,-0.018056513,0.004545455,-0.012781497,-0.019182156,-0.00327044,0.007654456,-0.0099764,-0.000817471,0.000524659,0.004767791,0.000702494,0.002372932,-0.009433962,-0.014802836,-0.003481332,,72.87,75.72,143.46,94.57,15.58,10.66,118.6,69.1,205.25,45.29,15.47,86.04,110.3,21.1197,1.61,4.75,935.51,34.02,26.37,25.45,69.66,32.16,73.4,61.38,105.72,55.76,41.94,208.6778,2538.99,2056.78,2140.2,75.69,29.22,188,69.84,41.78,16.64,65.65,39.55,55.41,91.2,83.93,76.63,55.99,28.46,74.8636,52.25,320.4,196.24
1040,7/4/2014,0,0,0,0,0,0,0,0,-0.008536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001333917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.01,76.66,142.68,95.4,15.94,10.71,118.56,69.65,205,45.53,15.83,86.1,111.38,21.3553,1.68,4.76,933.3,34.46,26.75,25.91,70.16,32.9,73.71,62.34,106.47,56.67,42.14,208.4083,2530.92,2052.3,2134.91,76.18,29.44,189.61,71.24,41.99,16.22,65.96,39.62,55.29,92.29,85.56,76.28,56.9,28.49,74.8105,52.5,316.8,197.51
1041,7/3/2014,0.002464066,0.015278141,-0.003647843,0.006616952,0.011356467,0.008279669,-0.004748177,0.006171068,0.004901961,0.008293322,0.044529262,0.006289308,0.010429779,0.007713133,0.024096386,0,-0.000568444,0.009394964,0.01498847,0.002118046,0.001506024,0.007272246,0.006219104,-0.000188929,0.001404248,-0.001418775,0.000353433,-0.000977436,-0.001154937,-0.001082657,0.007086614,0.007480449,0.002956081,0.0070794,-0.002386635,0.001218769,0.05440577,0.005565393,-0.007955162,0.008110739,0.002693208,-0.004699739,0.004434197,-0.00524109,0.002736811,0.006456513,0.004749406,0.004918116,,73.23,77.75,142.03,95.84,16.03,10.96,117.38,70.11,203.25,46.2,16.42,86.4,112.38,21.4395,1.7,4.76,931.84,34.92,26.86,26.41,70.97,33.25,76.18,63.1,105.84,57.05,42.23,208.3114,2524.55,2049.69,2131.33,76.74,29.63,190,72.55,41.8,16.43,67.25,39.75,54.87,93.22,85.63,76.24,56.63,28.47,74.6334,53,321.56,198.2
1042,7/2/2014,0.000959167,-0.007902578,0.001053371,-0.001468275,0.016025641,-0.013611615,-0.004893689,-0.006699929,-0.004878049,-0.003913043,0.048,-0.002903263,-0.005543634,0.00099274,-0.005988024,0,-0.000782338,0.007954545,-0.016628874,-0.00042343,0.009118541,-0.004868421,-0.002544934,-9.44555E-05,-0.010422095,0,-0.001439545,-0.00397304,-0.002925056,-0.003181574,0.008870647,-0.011760753,-0.000105563,0.005022321,0.000716503,-0.004851425,0.005042546,-0.002774975,-0.00449964,-0.006766917,-0.001169591,0.000261165,-0.009660987,-0.004175365,0.001191804,-0.001138088,-0.007566361,0.001015074,,73.23,77.75,142.03,95.84,16.03,10.96,117.38,70.11,205,46.2,16.42,86.4,112.38,21.4395,1.7,4.76,931.84,34.92,26.86,26.41,70.97,33.25,76.18,63.1,105.84,57.05,42.23,208.0339,2524.55,2049.69,2131.33,76.74,29.63,190,72.55,41.8,16.43,67.25,39.75,54.87,93.22,85.63,76.24,56.63,28.47,74.6334,53,321.56,198.2
1043,7/1/2014,0.004404074,0.018069111,0.001476897,0.005059555,0.014964216,0.023212628,0.002876967,-0.000854579,-0.004854369,0.005244755,-0.003322259,0.004432521,0.014882033,0.008785336,-0.01183432,0.002105263,-0.000664011,0.00456621,0.022411128,-0.002253204,-0.01849642,0.00330033,0.005759079,0.011948002,-0.000867754,-0.001652502,0.000422246,-0.002904315,-0.002065615,-0.002265407,0.028038655,0.008130081,0.017453413,-0.001810333,0.004076739,0.012277471,0.010027057,0.003290306,-0.002155172,0.009214092,0.013994307,0.010156971,0.001055038,0.003842124,0.009742773,0.00304414,0.004610592,0.006693235,,73.05,76.58,142.55,95.21,15.85,10.87,117.94,69.68,204,45.82,15.72,85.86,111.22,21.2754,1.66,4.76,932.37,34.55,26.61,26.02,70.82,33.2,75.63,62.71,105.86,56.97,42.29,207.9604,2527.02,2052.06,2133.64,76.2,29.41,189.44,72.04,41.9,16.41,63.78,39.53,55.31,92.47,85.4,76.6,56.38,28.62,74.4297,52.66,320.04,197.23
1044,6/30/2014,-0.002881844,0.006772009,-0.00112399,-0.000632045,0.002609263,0.042594385,-0.002952839,0.003286653,0.004878049,-0.008880225,0.025903204,-0.003139535,-0.000544168,-0.000398527,-0.039772727,0,8.56861E-05,-0.005675369,0.016496465,0.007662835,0.002092676,-0.003027112,-0.003030303,-0.003524145,0.001564401,0.004029391,0.000146054,0.001168592,0.000912418,0.001007862,0.000953678,0.005107252,-0.014344696,0.003073055,-0.013017751,-0.003669725,-0.001112878,-0.010518407,0.004510193,-0.022775424,0.004168155,0.005304336,0.014448805,-0.000349162,-0.00846839,-0.006427221,0.018142603,-0.000510673,,72.98,77.19,142.4,95.35,15.6,11.02,118.52,70.15,205,46,15,86.11,111.84,21.2543,1.67,4.76,933.1,34.44,26.4,26.46,70.85,32.9,76,62.87,105.87,57.57,42.29,208.2602,2537.1,2058.08,2140.45,75.53,29.76,189.46,71.68,41.87,16.49,63.46,39.64,55.56,93.1,85.5,76.58,56.93,28.74,74.3411,52.72,322.48,197.03
1045,6/27/2014,0.002062706,0.01701553,0.006932164,0.006680806,-0.005191434,0.041330645,0.010399795,0.013762132,0,0.019430338,-0.023302264,0.000465333,0.002181422,0.01233382,0.041420118,-0.00210084,-0.000267697,0.005325219,0.039608003,0.013227894,0.004202942,0.006224341,0.002077673,-0.006247042,0.002439449,0.003806805,-0.00115317,-0.001375235,-0.000257158,-0.000582914,0.008657414,0.009625301,0.004412781,0.006184118,0.012703739,0.003067485,-0.006319115,-0.004735793,0.008368201,0.003401361,-0.007564118,0.010316184,-0.004085983,0.005971198,-0.001785297,0.010120298,0.00510074,0.001944331,,72.66,75.82,142.19,94.87,15.37,10.77,118.18,70.21,206,45.76,15.05,85.73,110.2,21.0692,1.69,4.75,933.72,34.07,26.28,25.88,71.01,33.52,75.75,62.51,104.62,57.62,42.36,208.1723,2544.49,2062.34,2145.31,73.47,29.52,186.21,71.81,41.7,16.29,62.83,39.51,55.68,92.25,84.32,75.81,56.87,28.63,73.6238,52.56,321,195.72
1046,6/26/2014,-0.000274952,0.004748982,-0.010291235,-0.003592561,-0.003878474,-0.002012072,-0.008536173,-0.010748065,-0.004854369,-0.000882418,0.045961003,0.003971035,-9.08843E-05,0.003039836,-0.04519774,0,0.000793013,-0.004920515,-0.019615693,0.001584101,-0.002097064,0.006531592,0.00112,-0.001040091,-0.002433513,0.001668255,0.001745513,0.002224961,0.001715708,0.00186881,-0.003696605,-0.005129959,0.003949827,-0.014133296,-0.007375684,0.000613874,-0.007370237,-0.004960317,-0.005427899,-0.006651885,-0.010409357,-0.006918574,-0.015220434,0.002464789,-0.000237893,-0.004372624,-0.013336688,-0.00071582,,72.87,75.31,142.35,94.93,15.33,10.33,118.53,69.98,205,46.17,14.67,86,110.26,21.0776,1.76,4.75,933.64,34.11,26.43,25.46,70.47,33.45,75.98,62.7,104.99,57.53,42.19,208.1419,2541.52,2060.46,2143.15,73.4,29.37,188.92,71.59,42.25,16.35,62.9,39.93,55.43,94.4,83.97,75.41,56.06,28.64,74.2526,52.9,315.28,195.82
1047,6/25/2014,0.002618884,-0.010073875,0.002597038,0.00222387,-0.001291156,0.014285714,-0.00353714,0.001147776,0.007334963,0.003764393,0.011267606,0.009669811,0.001091802,0.009620669,-0.005617978,0,0.001749828,-0.006019564,0.010109179,0.018779343,0.014281373,-0.000266525,0.00466163,0.011186538,0.001915709,0.002628435,0.00247125,0.001557927,0.001357882,0.001455114,0.004676754,0.003087479,0.015832565,0.008947295,0.006827165,0.016219588,0.00172793,0.005486284,-0.000903832,0.005093919,0.00908769,0.003337338,0.004922644,0.007092199,0.009006089,0.002095637,0.020675485,0.004519774,,72.72,74.05,141.37,94.3,15.41,9.92,117.31,69.03,205,45.29,15.02,85.96,110.02,20.8208,1.69,4.76,933.89,33.96,26.29,24.49,69.55,33.31,75.51,62.57,105.65,57.39,42.03,208.3822,2545.02,2060.99,2144.4,72.77,29.09,188.09,71.15,41.72,16.3,63.3,40.12,54.97,94.08,84.61,74.64,56.29,28.47,74.3854,52.37,313.68,195.44
1048,6/24/2014,0.000965784,0.000537562,0.005292125,-0.011307716,-0.009590793,-0.008097166,0.004143763,-0.010083795,-0.012077295,0.002219263,-0.042481457,-0.015098722,0.000273025,-0.010934614,-0.053191489,0,0.001709806,-0.003748126,0.005693371,-0.031405428,-0.009033424,-0.007538685,-0.014260814,-0.001527446,-0.013232514,0.002875629,4.33724E-06,0.002542517,0.001481749,0.001818685,-0.019422714,-0.002736914,-0.009505908,-0.009691264,-0.005834723,-0.0609256,-0.005778541,0.006526104,-0.001984485,-0.016696233,-0.00621628,0.000400641,-0.014211438,0.000709723,-0.015371838,-0.009248773,-0.046528713,-0.006024096,,72.74,73.7,142.84,94.64,15.47,9.94,118.32,69.78,206,45.33,14.36,85.62,110.03,20.7577,1.77,4.76,933.15,33.92,26.42,24.98,69.44,33.38,75.02,62.5,105.76,57.53,41.96,208.0191,2539.37,2057.46,2140.4,73.04,29.24,187.35,72.17,42.03,16.29,63.77,40.32,55.27,94.71,85.5,75.16,57.16,28.4,74.4031,52.6,317.92,195.58
1049,6/23/2014,0.003044561,-0.002413192,0.002972399,-0.000314005,0.012297735,-0.006036217,-0.001182532,-0.002973662,-0.003610108,0.001555901,0.019944979,0.008669166,0.021474389,0.001016079,0.010752688,0,0.000807163,-0.010752688,-0.01914639,0.001850797,0.000904159,-0.002243336,-0.013752149,-0.004939679,0.011120765,0.000959463,0.001362783,0.00065682,0.000170625,0.000365746,0.004470939,-0.003069577,0.0038277,0.001803051,0.00743762,-0.001754386,-0.005436471,0.001508296,-0.007520143,-0.009713754,-0.009526022,-0.002796644,-0.008079766,-0.003536068,0.002727401,0.001701645,0.001840039,-0.000306216,,72.55,74.45,142.47,94.43,15.49,9.8,118.74,69.7,204.5,45.16,14.2,84.8,109.91,20.5599,1.78,4.76,931.52,34.12,26.58,24.73,68.16,32.91,75.04,62.21,104.59,57.42,41.85,207.5063,2535.42,2054.67,2137.29,72.7,29.15,184.43,71.53,41.745,16.03,63.66,40.1,55.32,94.23,84.73,74.91,56.88,28.2,73.739,52.49,311.48,194.7
1050,6/20/2014,0.004587794,-0.006790945,-0.000707214,0.004943726,-0.006430868,0.005055612,0.003050072,-0.00619195,-0.010714286,0.005812654,-0.014905149,0.006960009,0.010331549,-0.005240593,0.021978022,0,0.001045022,0.001485332,0.019934906,0.018266164,-0.003304296,0.003708609,0.005657709,0.014064156,0.004363002,-0.002392917,-0.001223751,0.000467114,-8.28682E-05,7.03406E-05,-0.006193618,-0.015446608,0.001079389,-0.011109587,0.004095399,0.000585138,0.002335357,0.00913242,0.007395382,0.009598331,0.005137786,-0.007533703,-0.001373391,0.007481297,0.00752611,0.016724337,0.016585609,-0.002748371,,72.48,74.41,141.72,95.51,15.64,9.88,118.25,70.41,207,45.06,14.83,86.1,109.88,20.7872,1.88,4.76,929.93,34.43,26.68,24.59,70.37,33.21,75.61,63.11,104.75,58.19,41.73,207.5054,2528.99,2051.63,2133.41,74.14,29.23,186.2,72.23,41.99,17.07,64.03,39.84,55.43,95.83,85.26,74.88,57.7,28.18,74.8902,52.98,326.68,195.88
1051,6/19/2014,-0.002357836,-0.010931121,0.004618117,-0.005127668,-0.006389776,0.003042596,0.009234716,0.001127078,0.009615385,-0.001339585,-0.000677048,0.006291548,0.001881999,-0.00121048,-0.042105263,0.002105263,0.002646474,0.001487542,-0.002435065,0.007007299,-0.004783259,-0.001058481,0.002520876,0.00972668,-0.008307373,0.005534167,0.00229176,-0.000526216,-5.36177E-05,-0.000168789,-0.011315229,0.009833842,0.000215924,0.004685132,-0.003361345,0.016656752,0.006739812,0.003564155,0.009100837,0.001148945,0.014331399,0.001986492,0.005003451,0.011896179,-0.000120047,-0.00038432,0.001748907,0.001146468,,72.26,74.59,141.3,95.54,15.45,9.94,118.39,70.62,207.75,44.99,14.54,85.36,107.57,20.7661,1.86,4.76,929.18,34.73,26.97,25.07,70.24,33.18,75.78,63.99,105.27,57.55,41.69,207.223,2527.33,2051.28,2132.63,73.81,29.32,185.49,72.1,41.68,17.1,64.38,39.78,55.85,96.77,86.08,75.09,58.17,28.28,74.6865,52.89,326.08,195.94
1052,6/18/2014,0.005018121,0.006628662,0.003565062,0.009507712,0.003848621,-0.006048387,0.01704496,0.002259249,-0.004784689,0.001117568,0.041607898,0.005850746,0.005107349,0.01222861,0.027027027,0,0.000605275,0.000744325,0.005303958,0.013163733,0.001796945,-0.001585205,0.00714059,0.008633376,0.006269592,0.015640274,0.00016041,0.002244411,0.001474221,0.001667222,0.001867165,0.009931507,0.003195061,-0.007793273,-0.00071977,0.024375381,0.00440806,0.007696254,0.007888461,-0.000939163,0.0075179,0.024837134,0.004158004,0.007994186,0.014419084,0.007355788,0.022611139,0.007314069,,71.93,75.1,141.4,95.07,15.55,9.89,118.03,71.06,210,44.73,14.76,84.77,106.47,20.8755,1.82,4.76,928.21,34.64,26.93,24.58,68.98,33.29,75.5,63.63,103.81,57.3,41.79,207.4769,2526.15,2051.45,2132.48,74.27,29.78,185.29,72.91,41.51,17.09,64.23,39.42,55.44,95.85,85.64,75.66,58.25,28.07,74.1286,52.02,320.76,196.48
1053,6/17/2014,0.003076063,0.002125681,0.007905138,0.00307301,0.020287958,0.015353122,-0.008706897,-0.0050576,-0.003575685,0.004715922,0.01213419,0.000716932,0.012642467,0.001226786,0.051136364,0,-0.001694056,0.00186428,0.002864157,0,0.007239819,-0.000660066,0.002864418,-0.005075647,0.00967118,0.006394491,-0.002033357,-0.003130757,-0.002352231,-0.002562349,-0.001730795,-0.007140428,0.011558477,0.007021892,0.004337349,0.000609756,0.003000158,0.003862993,0.010192735,-0.0130793,-0.009573336,0.00436205,0.012453955,0.000727273,0.00291748,0.011156782,-0.015345912,0.00277935,,72.1,75.93,140.75,95.56,15.65,9.86,116.95,70.98,208,44.79,14.77,84.24,106.27,20.9008,1.9,4.75,925.76,34.4,26.89,24.64,68.5,33.45,75.58,63.47,102.81,57.78,41.56,207.0025,2527.48,2051.56,2132.84,75.12,29.49,185.25,72.57,41.65,16.81,63.8,39.28,54.94,95.74,84.43,75.51,57.96,27.74,74.1375,52.04,320.2,196.255
1054,6/16/2014,-0.003622179,-0.005154639,-0.006213398,-0.005060622,-0.010362694,0.00102459,-0.006934338,-0.003081232,-0.005924171,-0.004248658,-0.009193777,0.007342321,0.00452184,-0.000818802,-0.053763441,0,-0.001798716,-0.008136095,0.003284072,0.000443918,0.020313943,-0.00315831,0.008667737,-0.000780259,-0.002980365,0.007183552,0.000489171,0.000601214,0.000228944,0.000342076,-0.010929681,0.001361934,-0.000328569,-0.001100261,0.00654863,-0.000609385,0.000632011,0.003099974,-0.005345622,0.00528005,0.014022052,-0.001633097,0.001581167,-0.002177068,0.005620738,-0.015606936,0.002648505,0.00082419,,71.74,75.43,140.25,94.66,15.59,9.92,114.99,70.82,209,44.74,14.18,83.75,105.73,20.6483,1.85,4.75,925.2,34.5,26.87,24.51,67.61,33.39,75.7,63.02,101.93,57.42,40.92,206.9693,2521.82,2048.54,2129.29,74.98,29.2,184.66,73.14,41.68,16.41,63.52,38.98,54.51,95.83,83.8,73.68,57.72,27.52,73.0837,51.66,313.12,194.83
1055,6/13/2014,0.00447803,0.000793651,0.005240864,0.000949768,0.001297017,0.023060797,0.004817204,0.002668165,-0.012865497,0,0.027616279,0.002655081,0.007365769,0.00988854,0.021978022,0,-0.000796401,0.002967359,-0.01056052,0.014105642,0.004017305,-0.003540519,0.004352733,0,0,-0.001237011,0.001965846,-0.001027335,-0.001046203,-0.000997116,0.002905441,0.007892931,-0.003601244,0.001101473,0.016017743,0.029485571,0.006040375,-0.00128999,0.005933618,0.011413613,-0.004058248,-0.003255562,-0.001928809,0.004007286,0.001714132,0.003674338,0.016277877,0.003048465,,71.52,75.27,139.15,94.37,15.28,9.77,116,71.18,209.75,44.53,14.01,83.69,104.41,20.623,1.76,4.75,926.77,34.51,26.82,24.44,67.61,33.15,75.75,62.84,102.45,56.87,40.66,207.391,2529.74,2053.37,2134.76,75.11,29.41,182.55,72.63,41.5,16.4,63.33,38.83,53.96,97.1,84.61,73.36,57.01,27.5,72.8711,51.09,318,194.29
1056,6/12/2014,-0.006395996,0.000926784,0.002446923,-0.003365587,-0.010904426,-0.01344364,-0.006410256,-0.001542344,0.003521127,-0.011057054,-0.043115438,0.011104332,-0.005014465,-0.005532443,0.011111111,0,0.000226057,-0.006998158,-0.021073559,-0.004481625,0.006531882,-0.014474024,-0.002733119,-0.007646148,-0.004016064,-0.010768478,-6.38001E-05,0.003724077,0.002360734,0.002699011,-0.014960323,-0.003079028,-0.020784356,0.003592649,-0.006852668,0.037760417,-0.016108852,-0.006917756,0.005031681,-0.010157546,-0.011562058,-0.00472526,-0.016045549,0.003656307,0.004549229,-0.010145482,0.013773389,-0.007079828,,71.78,75.66,140.02,94.85,15.44,9.76,116.81,71.4,211,44.72,14.14,83.08,103.94,20.6399,1.86,4.75,928.44,34.45,27.04,24.36,67.58,32.49,75.99,62.3,102.53,57.04,40.37,207.2896,2528.22,2052.9,2134.03,75.94,29.37,182.61,72.71,41.23,16.41,63.29,38.71,54.25,96.59,83.44,73.48,56.92,27.56,72.4638,51.9,317.16,194.13
1057,6/11/2014,-0.001249826,-0.005660874,-0.001006543,-0.002099076,-0.020728643,0,-0.00805426,-0.002656971,-0.02293578,-0.011584699,-0.002773925,0.003920127,-0.000770861,0.012020249,-0.032258065,0,-0.002008938,-0.009485589,-0.007889546,-0.002533155,0.046208916,-0.001032791,-0.012071156,-0.007492795,-0.010880829,-0.005113221,0.000676642,-8.32791E-05,0.000219538,-9.38778E-06,-0.006334023,-0.006458192,0.008459508,-0.00303072,-0.006081245,0,-0.00837469,-0.008132147,-0.00315809,-0.011171467,-0.0039953,-0.004033885,-0.007874016,0.000731797,-0.003674711,-0.006655258,0.035522067,-0.003476483,,71.46,75.6,139.29,94.76,15.42,9.54,116.25,71.21,213.75,44.72,13.76,82.86,103.18,20.4378,1.82,4.75,929.18,34.58,26.96,24.62,66.64,32.36,76.26,62.03,102.53,57.04,40.42,206.8829,2530.82,2055.05,2136.16,75.72,29.14,183.27,72.63,40.58,15.94,62.91,38.76,53.93,95.5,83.78,73.72,57.03,27.45,72.3398,51.71,312.08,193.54
1058,6/10/2014,-0.004561792,-0.007188603,-0.005931961,-0.003034425,0.005050505,0.002072539,-0.014949056,0.001260151,0.033175355,-0.002616089,-0.007570544,0.009647495,-0.019370689,-0.026822127,-0.046153846,0,-0.000590515,-0.001093294,-0.00549235,-0.000893256,0.004248366,-0.001160542,0.007198848,0.00852548,0.008359457,0.003911024,-0.001516876,-0.001053757,-0.001033199,-0.001012853,0.006505334,-0.006081081,-0.005892121,0.002762813,-0.003876908,0.005235602,-0.007236336,-0.006313131,-0.015364917,-0.009441624,-0.004678363,-0.011037234,-0.013675502,-0.004734159,-0.001589935,0.001523519,-0.000672314,0.00010226,,71.92,75.53,138.95,95.08,15.59,9.67,117,71.32,213,45.22,14.38,81.95,103.7,20.5515,1.8,4.75,928.97,34.42,27.15,25.15,66.94,32.15,77.38,62.2,103.32,57.27,40.86,206.8961,2521.43,2050.21,2130.41,76.87,29.23,187.16,72.37,40.86,15.36,63.94,39.03,53.66,96.48,84.76,74.07,57.96,27.35,72.0122,52.24,307.84,194.92
1059,6/9/2014,-0.002206897,0.008967427,-0.018518519,0.006953956,0.01603592,0.013655462,-0.017719442,-0.004182934,0,0.00636244,0.003453039,0.000123701,-0.004983076,-0.002414235,0.089385475,0.002109705,0.003382709,0.009565857,0.008306962,0.002836668,0.009567799,0.00258565,0.008713894,0.000387672,0.007898894,-0.001951696,0.000870026,-0.000415784,-0.000837554,-0.000567063,-0.007874016,0.009894234,-0.010809092,0.002076412,-0.005062681,0.000654879,0.004174397,0.008660214,-0.006361323,-0.002834582,-0.000701262,-0.012734672,0.014038692,-0.019985724,-0.003656828,0.010196229,0.004864208,0.001049264,,72.01,75.96,139.09,95.28,15.92,9.67,117.95,71.51,218,45.75,14.42,81.63,103.78,20.3074,1.86,4.75,930.84,34.57,27.41,25.35,67.11,30.73,77.46,62.96,104.1,57.9,41.07,206.7562,2521.64,2049.76,2130.43,77.36,29.42,185.59,72.59,41.11,15.36,64.48,39.35,53.83,97.57,85.1,74.37,58.42,27.33,72.2778,52.59,297.28,195.6
1060,6/6/2014,-0.003984064,0.01160619,-0.012810747,0.022737069,0.01036941,0.007407407,-0.000410004,0.004059919,0.034313725,0.013564599,-0.021621622,0.009868832,0.020435575,-0.017302534,0.005617978,0,0.002462283,0.015315652,0.01689461,0.016542723,0.016431925,0.0112433,0.019243421,-0.000387522,0.006003885,0.002445586,0.003922225,9.9006E-05,-0.000841714,-0.000407557,0.008198855,0.007216495,0.000371038,0.007250418,0.006551808,0.007920792,0.011415168,0.006666667,-0.006679906,0.002232143,-0.0025647,-0.008203125,-0.048851979,-0.007790368,0.002811404,0.006779004,0.000946714,0.004757007,,72.34,76.51,139.92,95.57,15.84,9.65,119.74,71.42,211,45.87,14.53,80.85,105.83,20.8671,1.95,4.75,931.39,34.72,27.44,25.49,67.17,30.6,77.55,62.51,103.22,57.42,40.91,207.0703,2524.3,2051.88,2132.59,76.86,29.6,186.69,72.39,41.27,15.28,64.95,39.6,54.67,98.5,85.5,75.2,59.23,27.46,72.3929,52.51,297.48,195.58
1061,6/5/2014,-0.011811024,0.004287245,0.012408861,0.010783139,0.014464168,0.006389776,0.013631452,0.003089454,-0.002444988,0.00022242,0.01369863,0.003132832,0.01489776,0.002477241,0.034883721,0.002114165,0.001600883,0.008286252,0.063756953,0.007646429,-0.000670241,0.010035653,0.010302426,0.005259057,0.017061782,0.002451581,0.002531114,0.001391979,0.00093503,0.001088002,0.006813417,0.010416667,-0.005744401,0.016439909,0.022073413,0.00464191,0.010268562,-0.001536098,0.020637553,0.006433167,0.002922951,0.018837888,0.011030622,0.017657658,-0.00012282,0.011559561,0.000270563,0.006522077,,72.5,75.83,142.56,94.91,15.59,9.52,121.9,71.72,211,45.58,14.48,80.84,106.36,20.9176,1.79,4.74,928.25,34.7,27.18,25.28,66.98,30.31,77.35,61.97,103.18,56.97,40.99,206.8903,2525.35,2053.6,2133.8,77.47,29.31,188.73,72.24,41.48,15.27,64.68,39.26,55.02,98.78,85.56,76.17,58.41,28.02,72.6586,51.98,296.04,195.375
