,Dates,EWJ,VB,EEM,VTV,VTI,EFA,VEA,VWO,IWM,IJH,IJR,IWF,VUG,SPY,mu,0.000470706,0.000723156,0.000602255,0.00048788,0.00060917,0.000365491,0.000418555,0.000539102,0.000827748,0.000660334,0.000840463,0.000736915,0.000707436,0.000567947
524,16-Jun-16,-0.004347826,-0.001745505,-0.003603604,0.004321729,0.002928949,0.002061301,0.000287439,-0.002369668,-8.73E-05,-0.001349255,-0.000691563,0.002607823,0.001593103,0.002984356,,45.72,114.33,33.27,83.65,105.8,56.46,35.13,33.83,114.06,148.13,57.645,99.32,106.19,206.52
525,15-Jun-16,0.009657594,0.002537405,0.010622155,-0.001318787,-0.001038226,0.00667629,0.006655093,0.009267564,0.000698812,0.002163478,-8.64E-05,-0.001002004,-0.000936242,-1.39E-03,,45.8,114.38,33.18,83.66,106.15,55.905,34.8,33.68,114.55,148.03,57.8,99.96,106.88,208.37
526,14-Jun-16,-0.004370629,-0.006260325,-0.003327284,-0.009500059,-0.006190789,-0.015980114,-0.027574564,-0.009475866,-0.002874314,-0.003100357,-0.001553465,-0.000900991,-0.003173122,-0.001963068,,46,114.58,33.3,83.3,105.84,55.79,34.79,33.76,114.56,148.23,57.84,99.7,106.71,207.75
527,13-Jun-16,-0.018025751,-0.010836845,-0.014017298,-0.007893497,-0.00827907,-0.014523185,-0.01442041,-0.012573099,-0.010855518,-0.011196268,-0.011179382,-0.00853598,-0.006766778,-0.007715523,,45.56,114.29,32.95,83.41,105.95,55.42,34.56,33.45,114.48,147.91,57.845,99.8,106.81,208.04
528,10-Jun-16,-0.017706577,-0.016078531,-0.025290698,-0.008295362,-0.010311177,-0.029051988,-0.02698327,-0.025363351,-0.013597349,-0.013866982,-0.01305483,-0.009146341,-0.0110011,-0.009477556,,45.76,115.01,33.06,84.21,106.61,56.32,35.54,33.77,114.81,148.37,57.935,99.89,107.15,208.4492
529,9-Jun-16,-0.011666667,-0.004716584,-0.011494253,-0.002098636,-0.002021316,-0.012250378,-0.012523315,-0.011270781,-0.006417293,-0.002360346,-0.005194805,-0.001178782,-0.001098901,-0.001365541,,46.6,116.27,33.53,84.88,107.5,57.15,36.06,34.2,116.07,150.05,58.59,100.75,107.88,210.07
530,8-Jun-16,0.005867561,0.005845476,0.00723589,0.00304058,0.003503596,0.002017824,0.003207698,0.008238636,0.007400476,0.004544556,0.009131648,0.003252193,0.003492005,0.003259637,,47.44,118.17,34.4,85.59,108.62,58.86,37.06,35.09,117.67,152.16,59.365,101.68,109.08,212.08
531,7-Jun-16,0.006751055,0.0028035,0.009053738,0.002814589,0.001939954,0.007283198,0.007541072,0.009753299,0.002900529,0.00370199,0.003223344,-0.000197064,0.0007357,0.001561391,,48,118.73,34.8,85.77,108.84,59.59,37.53,35.49,118.43,152.52,59.675,101.8,109.2,212.37
532,6-Jun-16,0.010230179,0.010039471,0.010625738,0.006848506,0.005200111,0.005620848,0.006778742,0.008388776,0.01077865,0.0086684,0.011410432,0.003559775,0.002674043,0.005088453,,47.72,118.04,34.55,85.51,108.46,59.47,37.41,35.2,117.56,151.83,59.135,101.47,108.82,211.68
533,3-Jun-16,0.004280822,-0.004527206,0.015283188,-0.003177966,-0.002778035,0.006514658,0.007925663,0.015569918,-0.005999829,-0.004976115,-0.005630438,-0.002072232,-0.002391684,-0.002987056,,47.4,117.71,34.24,85.27,108.25,59.04,37.13,34.86,117.22,151.27,58.945,101.49,108.74,211.35
534,2-Jun-16,-0.008488964,0.00670737,0.0081571,0.002714505,0.003344792,0,0.000273373,0.007995262,0.007686993,0.006141522,0.005403551,0.004062221,0.0035078,0.003043706,,46.92,116.54,33.88,84.69,107.69,58.71,36.88,34.57,115.97,149.97,58.28,101.13,108.45,210.28
535,1-Jun-16,-0.000848176,0.005968858,-0.000603865,0.002366024,0.002701696,-0.000856458,-0.000546448,-0.000887574,0.006782609,0.003886878,0.007257019,0.001289683,0.000831486,0.00204918,,46.72,117.07,33.37,84.96,107.99,58.33,36.59,34.04,116.67,150.72,58.61,101.34,108.71,210.91
536,31-May-16,0.00812313,0.001646304,0.00120919,-0.001535554,-0.000465593,-0.00477327,-0.003539341,0.002669831,0.003490401,-0.000334963,0.001904267,0,-0.000369413,-0.001902588,,47.12,116.29,33.1,84.73,107.63,58.33,36.58,33.77,115.78,149.8,58.295,100.93,108.33,210.27
537,30-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,47.16,115.6,33.12,84.53,107.34,58.38,36.6,33.8,115,149.22,57.875,100.8,108.24,209.84
538,27-May-16,-0.002983802,0.008916863,-0.000302206,0.004389607,0.004489758,-0.001021798,-0.001359434,-0.00029656,0.009958579,0.00837668,0.008907519,0.004284149,0.004545876,0.004299226,,46.78,115.41,33.08,84.66,107.39,58.66,36.73,33.71,114.6,149.27,57.765,100.8,108.28,210.24
539,26-May-16,-0.000851789,-0.001135173,0.006693033,-0.001303318,-0.000187038,0.00273224,0.002179837,0.006567164,-0.001144366,6.76E-05,-0.000523697,0.001097147,0.001021545,0.000286697,,46.78,115.41,33.08,84.66,107.39,58.66,36.73,33.71,114.6,149.27,57.765,100.8,108.28,210.24
540,25-May-16,0.007293007,0.006857746,0.012007389,0.008965929,0.007253203,0.010526316,0.009906439,0.01147343,0.005843811,0.006185847,0.005352755,0.005717725,0.004571322,0.006783086,,46.92,114.39,33.09,84.29,106.91,58.72,36.78,33.72,113.47,148.03,57.255,100.37,107.79,209.34
541,24-May-16,0.007346586,0.017170453,0.010264386,0.01136501,0.013363879,0.014530812,0.012256267,0.011915674,0.020603651,0.017428591,0.021696252,0.014140387,0.015441455,0.012962331,,46.96,114.52,32.87,84.4,106.93,58.56,36.7,33.5,113.6,148.02,57.285,100.26,107.68,209.28
542,23-May-16,-0.004302926,-0.001161233,-0.001862776,-0.00265284,-0.001239394,-0.003315303,-0.003331483,-0.002134146,-0.001173391,-0.002277118,-0.002949853,-0.001117773,-0.000946432,-0.001362597,,46.62,113.74,32.48,83.65,106.16,57.95,36.34,33.12,112.94,147.11,56.98,99.69,107.19,207.87
543,20-May-16,0.006932409,0.013397302,0.010034494,0.005212121,0.007685657,0.008268825,0.009246287,0.011097411,0.016841815,0.013781042,0.015707282,0.006751918,0.008013738,0.006317336,,46.28,111.82,32.15,82.71,104.76,57.12,35.9,32.73,110.66,144.59,55.77,98.3,105.56,205.21
544,19-May-16,-0.006884682,-0.005312444,-0.009319664,-0.002538992,-0.003923445,-0.007161572,-0.006679655,-0.012180268,-0.008057174,-0.003485535,-0.007658348,-0.004987785,-0.004747436,-0.003464936,,46.48,111.95,32.21,82.93,104.89,57.31,36.02,32.8,110.79,144.92,55.935,98.41,105.66,205.49
545,18-May-16,0.000861326,-0.000719813,-0.009843125,0.000847047,-9.57E-05,0.000349467,-0.00083426,-0.007854985,0.005216436,-0.002086957,0.00488909,-0.000915285,-0.000189861,0.000288991,,46.16,110.47,31.89,82.5,104.09,56.84,35.69,32.44,108.955,142.95,55.07,97.75,104.82,204.2
546,17-May-16,-0.006843456,-0.010593786,-0.004592774,-0.008042252,-0.009008155,-0.007285343,-0.005805917,-0.004211793,-0.015851572,-0.011211996,-0.016998932,-0.010764588,-0.010334461,-0.009329722,,46.48,111.06,32.19,82.71,104.5,57.25,35.93,32.84,109.84,143.45,55.495,98.24,105.32,204.91
547,16-May-16,0.013876843,0.011162121,0.012085528,0.009451109,0.009959778,0.011936107,0.012314582,0.011564212,0.012677855,0.010636079,0.011250113,0.010470672,0.010442377,0.009865208,,46.44,111.14,32.51,82.64,104.51,57.23,35.96,33.1,109.27,143.75,55.225,98.33,105.34,204.8508
548,13-May-16,-0.013686912,-0.007238606,-0.01795496,-0.010194291,-0.008639514,-0.010250174,-0.011071132,-0.017931859,-0.006621317,-0.009843062,-0.008123549,-0.007266122,-0.006882248,-0.008714175,,46.76,112.33,32.66,83.31,105.46,57.65,36.17,33.24,111.03,145.38,56.18,99.4,106.44,206.78
549,12-May-16,0.007758621,-0.004714044,-0.002731411,0.000479962,-0.000379615,-0.000347343,-0.000829646,-0.001789976,-0.005310022,-0.000412825,-0.003203417,-0.001813237,-0.000659506,0.000290557,,46.12,111.09,32.27,82.53,104.42,56.97,35.73,32.86,109.64,143.85,55.555,98.37,105.34,204.76
550,11-May-16,-0.018612521,-0.009950687,-0.002422041,-0.00608229,-0.009121685,-0.008608815,-0.007138935,-0.00297442,-0.012372052,-0.009878057,-0.012651555,-0.011353451,-0.011823853,-0.009354761,,46.76,111.9,32.86,83.38,105.33,57.56,36.13,33.46,110.3708,145.28,56.01,99.09,106.07,206.56
551,10-May-16,0.025151778,0.010500089,0.019129898,0.01243661,0.011894567,0.014320643,0.014767345,0.020024272,0.010069226,0.0119261,0.008684864,0.012299627,0.011869995,0.012437758,,46.4,112.43,32.95,83.34,105.37,57.58,36.16,33.52,110.96,145.34,56.19,99.27,106.14,206.5
552,9-May-16,-0.000866551,0.001425771,-0.012793177,-0.00168756,0.001047819,-0.002091321,-0.003332408,-0.015237526,0.002885222,0.000206854,-0.000177211,0.003439555,0.004637517,0.000822477,,47.28,113.56,33.03,83.85,106.34,58.08,36.42,33.62,112.35,146.79,56.91,100.41,107.41,208.45
553,6-May-16,0.005226481,0.004925226,0.00152532,0.002658932,0.003632887,0.002796225,0.002226552,0.002395927,0.005895157,0.004154262,0.007858546,0.003960999,0.003990878,0.003659072,,46.12,112.38,32.41,82.82,105.09,57.26,35.89,32.96,111.23,145.06,56.42,99.19,106.15,205.8892
554,5-May-16,0.00525394,-0.002501117,-0.000304971,0,-0.000382263,-0.00209278,-0.00083426,0,-0.003974706,-0.000761035,-0.005947625,-0.000203087,0,-0.000195112,,46.16,112.22,32.83,82.96,104.98,57.38,36.01,33.47,110.91,145.03,56.43,98.85,105.66,205.72
555,4-May-16,-0.008680556,-0.005596021,-0.01620162,-0.007080283,-0.005890177,-0.011549733,-0.012087912,-0.014171833,-0.00824225,-0.00433974,-0.004946559,-0.005051526,-0.005104935,-0.005574333,,45.92,111.67,32.78,82.74,104.6,57.22,35.93,33.39,110.26,144.43,55.99,98.46,105.24,204.97
556,3-May-16,-0.009458298,-0.015220434,-0.028138213,-0.01009741,-0.010063011,-0.016446253,-0.016747704,-0.027841561,-0.016390553,-0.013790761,-0.015051331,-0.007818765,-0.007599212,-0.008707025,,45.68,111.95,32.79,82.74,104.64,57.34,35.96,33.39,110.7,144.54,56.325,98.48,105.24,205.01
557,2-May-16,0.018388792,0.007579764,-0.002762431,0.006456241,0.007771775,0.009412973,0.008444566,-0.002576582,0.008890469,0.0093945,0.008953652,0.009103783,0.009279424,0.007944524,,46.08,112.58,33.33,83.33,105.26,58.01,36.4,33.87,111.62,145.17,56.605,98.98,105.78,206.1592
558,29-Apr-16,-0.008680556,-0.006566851,-0.004342791,-0.005706134,-0.005841892,-0.004260395,-0.003258213,-0.002,-0.008986784,-0.005862704,-0.005673387,-0.005232441,-0.00480588,-0.005383049,,46.52,114.32,34.295,84.18,106.33,58.98,37.02,34.84,113.48,147.2,57.47,99.76,106.59,207.97
559,28-Apr-16,-0.045567523,-0.011168831,-0.010315186,-0.009537266,-0.008964422,-0.013615734,-0.012865184,-0.010180995,-0.011410156,-0.012919723,-0.014366827,-0.008777179,-0.00896526,-0.009087652,,45.68,113.46,34.39,83.64,105.51,58.43,36.71,34.93,112.48,145.83,56.96,98.86,105.61,206.3308
560,27-Apr-16,-0.000827815,0.005572001,0.006053618,0.006041222,0.002433773,0.000672834,0.001610738,0.005974395,0.003496198,0.005004396,0.004754084,-0.002487315,-0.002886675,0.002062041,,46.08,114.21,34.54,84.12,106.13,58.68,36.83,35,113.5,146.69,57.285,99.38,106.12,207.4475
561,26-Apr-16,-0.004122012,0.008871322,0.010810338,0.004043768,0.002721982,0.003544902,0.003772568,0.011801957,0.009796999,0.00859423,0.013047285,-0.000298389,-9.31E-05,0.001482192,,48.28,115.5,34.9,84.93,107.09,59.49,37.31,35.36,114.81,148.61,58.12,100.26,107.08,209.35
562,25-Apr-16,-0.006552007,-0.005329373,-0.006398379,-0.00308276,-0.002434457,-0.005038629,-0.004292997,-0.007995431,-0.007098414,-0.005629409,-0.008422332,-0.000795071,-0.001023161,-0.001722735,,48.32,114.86,34.69,84.42,106.83,59.45,37.25,35.15,114.41,147.87,57.845,100.51,107.39,208.9192
563,22-Apr-16,0.007425743,0.009436458,-0.006043165,0.002734514,0.00140647,0.000504117,-0.00080429,-0.003698435,0.009912382,0.008688513,0.010617761,-0.00336767,-0.002597644,0,,48.52,113.85,34.319,84.08,106.54,59.24,37.11,34.74,113.3,146.61,57.1,100.54,107.4,208.61
564,21-Apr-16,0,-0.00709282,-0.00997151,-0.006848506,-0.004944952,-0.006013028,-0.005863539,-0.010973551,-0.005019373,-0.008680909,-0.008008357,-0.003356367,-0.002498612,-0.005378391,,48.84,114.46,34.54,84.34,106.8,59.54,37.27,35.02,114.11,147.44,57.585,100.62,107.51,208.97
565,20-Apr-16,0.005809129,0.000613336,-0.00453772,0.001655825,0.001027365,0.000835841,0.000266596,-0.006429969,0.00149925,0.000610749,0.000435426,-0.000591949,-0.000647369,0.000952835,,48.48,113.39,34.75,84.11,106.65,59.51,37.3,35.15,112.99,146.17,56.98,100.96,107.79,208.97
566,19-Apr-16,0.01516428,0.004046802,0.015260582,0.007867445,0.002809778,0.017346939,0.017358286,0.015327846,0.000794351,0.003883098,0.003671008,-0.001576044,-0.001108545,0.003158108,,48.48,114.2,35.1,84.69,107.18,59.87,37.52,35.54,113.56,147.45,57.44,101.3,108.06,210.1
567,18-Apr-16,0.007640068,0.004950933,0.00462829,0.007324688,0.006694324,0.008576329,0.009031199,0.00341783,0.007558915,0.003760941,0.006864384,0.005745988,0.006040892,0.007022813,,48.2,114.13,35.26,84.55,107.07,59.82,37.51,35.77,113.39,147.36,57.415,101.36,108.13,209.9
568,15-Apr-16,-0.009251472,0.002748227,-0.005752085,-0.001199328,-0.000471209,-0.002224884,-0.002729258,-0.00594564,0.002496211,0.004326626,0.002470225,0,-0.001299425,-0.001105716,,47.48,113.67,34.73,83.89,106.77,58.8,36.87,35.23,113.3,146.79,57.205,101.52,108.25,209.2392
569,14-Apr-16,0.004222973,-0.001946558,-0.004865484,0.000239923,-0.000376825,0.003262363,0.001092896,-0.005070423,-0.00124655,-0.003353867,-0.002288531,-0.000297118,-0.000463865,4.42E-05,,47.12,113.11,34.57,83.28,106.06,58.3,36.54,35.11,112.45,146.24,56.815,100.94,107.6,207.78
570,13-Apr-16,0.027777778,0.018932564,0.017768715,0.0112823,0.011723218,0.015873016,0.01582015,0.018651363,0.021557213,0.016630715,0.021672662,0.010003001,0.009931603,0.010104895,,47.56,112.8,34.77,83.38,106.11,58.43,36.64,35.32,112.17,145.61,56.675,100.94,107.74,208.01
571,12-Apr-16,0.023090586,0.009924429,0.015380065,0.010171569,0.00971995,0.014869888,0.015215554,0.01544289,0.010756642,0.010832102,0.010449796,0.007965316,0.008218402,0.009312318,,47.36,113.02,34.94,83.36,106.15,58.24,36.6,35.5,112.31,146.1,56.805,100.97,107.79,208.0008
572,11-Apr-16,-0.006178288,-0.002180431,0.012881965,-0.000857108,-0.002783109,0.00053135,0.000846024,0.013286094,-0.003116121,-0.00140479,-0.002537841,-0.003816794,-0.004326561,-0.002342796,,46.08,110.92,34.33,82.43,104.92,57.33,36.03,34.85,109.94,143.71,55.6,99.97,106.73,205.92
573,8-Apr-16,0.029064487,0.005664687,0.017372752,0.003686862,0.002887392,0.019133574,0.018965517,0.017422649,0.00395657,0.006077309,0.005742935,0.000904795,0.001318516,0.002692817,,45.04,109.83,33.81,81.6,103.91,56.49,35.49,34.32,108.77,142.17,55.025,99.18,105.86,204.0201
574,7-Apr-16,-0.005420054,-0.012718744,-0.020011947,-0.011780423,-0.011981742,-0.014585557,-0.014164306,-0.020882353,-0.013524553,-0.01269797,-0.013755282,-0.012508687,-0.011727476,-0.011965895,,45.32,110.07,33.38,81.67,104.2,56.46,35.46,33.87,109.11,142.37,55.165,99.56,106.32,204.4992
575,6-Apr-16,0.016528926,0.011219557,0.012091898,0.008697783,0.010959431,0.01626898,0.016119747,0.012809056,0.011290619,0.00979287,0.008705904,0.01256534,0.012820513,0.010925162,,44.04,109.45,32.81,81.37,103.9,55.4,34.8,33.29,108.68,141.51,54.85,99.47,106.18,203.95
576,5-Apr-16,-0.021563342,-0.011540889,-0.019561352,-0.00934466,-0.009710586,-0.019670388,-0.018644068,-0.01870798,-0.011344042,-0.010595288,-0.012183105,-0.008570859,-0.009153746,-0.009991758,,44.28,110.86,33.48,82.34,105.16,56.22,35.3,34,110.17,143.33,55.615,100.73,107.44,206.42
577,4-Apr-16,0,-0.007516779,-0.012005857,-0.004349928,-0.004171407,-0.002122016,-0.002254791,-0.01355248,-0.00836933,-0.009732864,-0.010898458,-0.00268363,-0.002515606,-0.003237966,,43.56,109.63,33.08,81.63,104.02,55.32,34.74,33.57,108.94,141.94,55.135,99.48,106.08,204.1892
578,1-Apr-16,-0.024539877,0.002332048,-0.002919708,0.004490836,0.006296508,-0.010671798,-0.011148272,0.002891845,0.004429178,0.004716,0.002576175,0.0083183,0.008266792,0.006811989,,44.52,110.91,33.74,82.4,105.04,56.43,35.4,34.21,110.19,143.46,55.815,100.34,107.06,206.25
579,31-Mar-16,-0.01637931,0.002698084,-0.000875146,-0.001696353,-0.001143511,-0.009873549,-0.008839779,-0.001155402,0.002810007,0.00111088,0.001067141,-0.00190057,-0.00112602,-0.002426949,,44.52,111.75,34.15,82.76,105.48,56.55,35.48,34.68,111.12,144.87,56.43,100.61,107.33,206.92
580,30-Mar-16,-0.003436426,0.000810081,0.010315355,0.003770372,0.003826287,0.007504363,0.007514612,0.011393514,9.07E-05,-0.000347029,0.00097917,0.004622651,0.003862095,0.004383758,,45.64,111.49,34.25,82.39,104.82,57.16,35.88,34.58,110.63,144.19,56.285,99.78,106.45,205.52
581,29-Mar-16,0.010416667,0.021421348,0.013743651,0.006487942,0.011122933,0.010760275,0.011827654,0.009734513,0.027764837,0.018809221,0.027907402,0.011794611,0.012977099,0.009254084,,46.4,111.19,34.28,82.53,104.94,57.73,36.2,34.62,110.32,144.03,56.225,99.97,106.57,206.02
582,28-Mar-16,0.014977974,0.001749862,0.003297362,0.000367377,0.000677507,0.006033718,0.006234061,0.002661934,0.001212687,0.003619331,0.001099203,0.001221623,0.000763942,0.000590784,,46.56,111.1,33.93,82.22,104.54,57.3,35.93,34.23,110.31,144.08,56.17,99.51,106.16,205.1208
583,25-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46.08,108.77,33.47,81.69,103.39,56.69,35.51,33.9,107.33,141.42,54.645,98.35,104.8,203.24
584,24-Mar-16,-0.006129597,0.001568121,-0.002392344,-0.00061192,-0.000290276,-0.006698396,-0.006475225,-0.001476669,0.002994012,0.000639114,0.003031974,0,0.00028656,-0.000438957,,45.4,108.58,33.36,81.66,103.32,56.35,35.29,33.81,107.2,140.91,54.585,98.23,104.72,203.12
585,23-Mar-16,-0.012964564,-0.016421702,-0.017048795,-0.007048244,-0.00815739,-0.010120398,-0.010860485,-0.015411457,-0.021424648,-0.015864141,-0.019282754,-0.009878036,-0.006547732,-0.006603442,,45.4,108.58,33.36,81.66,103.32,56.35,35.29,33.81,107.2,140.91,54.585,98.23,104.72,203.12
586,22-Mar-16,0.006086957,0.000453844,-0.002346041,-0.001456134,-0.000287825,-0.001741857,-0.001112656,-0.004342791,-0.001188843,0.000419492,-0.002964693,0.00121102,0.000854782,-0.000537451,,45.68,108.41,33.44,81.71,103.35,56.73,35.52,33.86,106.88,140.82,54.42,98.23,104.69,203.2092
587,21-Mar-16,0.004366812,-0.001721638,0.002086456,-0.005790807,0.000960338,-0.001565217,-0.001943365,0.004069767,-0.002372046,0.000489647,-0.003045231,0.001414856,-0.001327895,0.001418926,,46.28,110.22,34.02,82.29,104.2,57.31,35.91,34.39,109.22,143.09,55.49,99.21,105.38,204.56
588,18-Mar-16,-0.003481288,0.006934307,0.005288035,0.004483762,0.004437156,-0.001736111,-0.001662971,0.006731051,0.009021449,0.005132532,0.009676252,0.004058853,0.004095238,-0.001221717,,46,110.17,34.1,82.41,104.23,57.41,35.95,34.54,109.35,143.03,55.655,99.09,105.29,204.67
589,17-Mar-16,0.00349345,0.013594747,0.022041063,0.008062546,0.007678849,0.007697691,0.009230769,0.020304569,0.015328535,0.010227999,0.017388904,0.004484762,0.00488085,0.006344054,,45.8,110.36,34.029,82.89,104.13,57.5,36.02,34.4,109.61,142.96,55.825,98.95,105.43,204.38
590,16-Mar-16,0.001749781,0.009711458,0.020018479,0.005033763,0.006259781,0.008824568,0.010457886,0.021036585,0.007059488,0.01084147,0.005830094,0.007082735,0.006938422,0.005787209,,45.96,109.6,33.85,82.52,103.67,57.6,36.08,34.17,108.63,142.23,55.29,98.55,105,204.63
591,15-Mar-16,-0.012953368,-0.013904236,-0.014268367,-0.002815867,-0.00805278,-0.009440559,-0.01448468,-0.018551765,-0.015567087,-0.006916221,-0.012609649,-0.002457506,-0.001443418,-0.00162963,,45.8,108.13,33.12,81.86,102.88,57.16,35.75,33.49,106.99,140.79,54.345,98.11,104.49,203.34
592,14-Mar-16,0.004336513,-0.003303965,-0.006035003,-0.002564416,-0.001162903,-0.00209351,-0.002223457,-0.005653079,-0.002595175,-0.003623188,-0.004909984,0.00081984,0.000674049,-0.001282304,,45.72,107.09,32.47,81.45,102.24,56.66,35.38,32.8,106.24,139.28,54.03,97.42,103.77,202.17
593,11-Mar-16,0.026714159,0.02051138,0.02094886,0.015878923,0.016950823,0.02613677,0.025948104,0.021891152,0.021436798,0.019335216,0.020885547,0.016034985,0.017937659,0.016137115,,46.32,108.6,32.94,81.68,103.07,57.2,35.9,33.42,107.92,140.25,54.72,97.66,103.92,202.5
594,10-Mar-16,-0.004432624,-0.004661135,0.001542734,0,-0.000295567,-0.001608579,-0.000854701,-0.002426448,-0.008146067,-0.003104245,-0.007188278,-0.000312272,0.00049034,0.000802488,,46.12,108.96,33.14,81.89,103.19,57.32,35.98,33.61,108.2008,140.76,54.99,97.58,103.85,202.76
595,9-Mar-16,-0.00088574,0.004871194,0.006209252,0.005613772,0.004851005,0.003767492,0.004291845,0.006410256,0.005081875,0.004059148,0.005467013,0.004181039,0.003839338,0.004939516,,44.92,106.77,32.46,80.61,101.47,55.86,35.07,32.89,105.93,138.09,53.865,96.04,102.02,199.54
596,8-Mar-16,-0.009649123,-0.022077684,-0.017088801,-0.011590629,-0.012416895,-0.00977083,-0.011035654,-0.017396521,-0.024145645,-0.01828791,-0.022286646,-0.009114448,-0.01042377,-0.010917793,,45.12,107.27,32.41,80.61,101.5,55.95,35.1,32.97,106.8,138.52,54.255,96.07,101.97,199.38
597,7-Mar-16,-0.010416667,0.008127078,-0.001523461,0.003588665,0.002057412,-0.001242016,-0.000848176,-0.002095181,0.010854066,0.004216093,0.011546921,-0.001551189,-0.00204161,0.000798284,,45.16,106.75,32.21,80.16,101.01,55.74,34.95,32.76,106.26,137.96,53.96,95.67,101.58,198.4
598,4-Mar-16,0.010526316,0.006319703,0.019888129,0.003850932,0.003440818,0.007327971,0.007692308,0.02197819,0.005507328,0.006472957,0.005621602,0.002280265,0.00224106,0.003278689,,45.6,109.16,32.77,81.1,102.28,56.29,35.34,33.34,108.8892,140.53,55.19,96.55,102.65,200.59
599,3-Mar-16,0.007067138,0.011373249,0.011313639,0.005244755,0.004939735,0.009745533,0.010653614,0.010868893,0.010462098,0.011347105,0.010805776,0.00238961,0.003225806,0.003894472,,46.08,108.28,32.82,80.81,102.07,56.36,35.37,33.41,107.72,139.94,54.56,96.7,102.86,200.43
