,Dates,MSFT,F,BGS,ADRD,V,MGI,NFLX,JACK,GE,SBUX,C,HD,SPY,mu,0.001143164,-0.000344378,0.000245835,4.75E-06,0.000906712,0.0001196,0.002553423,1.90E-05,-0.00060576,0.000118217,0.000427717,0.000700072,0.000333031
177,10/25/2017,-0.002916561,-0.012305168,0.013888889,-0.007168991,0.009962181,-0.001896334,-0.011478421,0.003745688,-0.017816354,-0.002210759,-0.008351293,0.00024092,0.001217,,,,,,,,,,,,,,
178,10/24/2017,0.000380566,0.012458472,-0.009174312,-0.000689354,0.008183763,0.001265823,0.018444433,-0.000984737,-0.019265233,0.000184264,0.009655923,0.007830521,-0.00149,,,,,,,,,,,,,,
179,10/23/2017,0.000253775,-0.004958678,-0.00304878,-0.00130719,-0.00018596,0.003811944,-0.008704162,-0.008591233,-0.063365506,-0.005497526,0,0.008015664,0.001571,,,,,,,,,,,,,,
180,10/20/2017,0.011551791,-0.010629599,0.006134969,-0.000287499,0.004952345,0.000635728,-0.004971045,0.004905327,0.010602205,-0.014981949,0.008918771,0.00116393,0.002638,,,,,,,,,,,,,,
181,10/19/2017,0.003865481,0.003281378,-0.001531394,-0.002970684,-0.007235622,-0.00443038,-0.002096758,0.00562352,0.019896194,0.003441406,-0.003282276,-0.001284797,-0.00165,,,,,,,,,,,,,,
182,10/18/2017,0.000257765,-0.006519967,0.012403101,0.001522401,0.002417705,0,-0.019751354,0.012486265,-0.003018542,0.01284168,0.012882671,0.000612182,-0.00114,,,,,,,,,,,,,,
183,10/17/2017,-0.000772698,0.012376238,-0.00921659,-0.005407744,-0.007017544,0.005728835,-0.015788435,0.017067967,-0.007277397,-0.007284648,0.005852027,-0.005297771,0.005925,,,,,,,,,,,,,,
184,10/16/2017,0.002064783,0.005809129,0,0.002819957,-0.003313087,-0.002539683,0.015990776,-0.013331997,0.016536118,-0.014536971,-0.004715019,-0.001520034,0.001186,,,,,,,,,,,,,,
185,10/13/2017,0.004797718,-0.005775578,0,0.001085776,0.005087411,-0.004424779,0.018533646,0.003722709,-0.003036876,-0.004466679,-0.003592649,-0.000729084,0.00214,,,,,,,,,,,,,,
186,10/12/2017,0.009159906,-0.021001616,0.02519685,0.001522401,-0.003043158,-0.009392611,0.004667864,-0.00828178,-0.000866927,0.005930985,-0.034294102,-0.003993949,0.004339,,,,,,,,,,,,,,
187,10/11/2017,0.001704024,-0.000807103,-0.001572327,-0.003035559,0.010530239,-0.004984424,-0.000666393,-0.003975353,-0.012414384,0.003969686,-0.003192338,0.000544926,0.003515,,,,,,,,,,,,,,
188,10/10/2017,0,0.004051864,0.006329114,0.011403509,0.002803476,-0.001865672,-0.009092294,0.001891865,-0.002987623,0.007270084,-0.002785515,-0.003319051,0.0012,,,,,,,,,,,,,,
189,10/9/2017,0.003815789,0.002437043,-0.027692308,0.001700254,0.002623442,0.008782936,-0.005807494,-0.015585179,-0.039360394,-0.002718869,-0.00330513,-0.000844136,0.003894,,,,,,,,,,,,,,
190,10/6/2017,0.000394893,0.004897959,-0.001536098,0.000496703,0.004612199,0.005678233,0.0186738,0.01009901,-0.006112469,0.01043956,-0.001056524,-0.001625331,0.000603,,,,,,,,,,,,,,
191,10/5/2017,0.017137502,-0.004065041,0.001538462,-0.003504161,0.00883107,0.00826972,0.053889943,0.006076302,0.00245098,0.012423512,0.022414259,0.005021477,-0.00204,,,,,,,,,,,,,,
192,10/4/2017,0.005790466,-0.003241491,0.001540832,-0.003926702,-0.002651766,0.008338679,0.029354317,0.01056976,-0.012903226,-0.001111317,-0.000944287,0.000726524,0.0002,,,,,,,,,,,,,,
193,10/3/2017,-0.00469106,0.020678246,0.004643963,0.005108865,0.00142261,-0.037654321,0.012315688,-0.012426683,0.009361009,0.003345103,0.004471545,0.00701134,-0.00268,,,,,,,,,,,,,,
194,10/2/2017,0.001610954,0.010025063,0.014128728,-0.002035011,0.001900418,0.005586592,-0.023931624,-0.013049451,0.016129032,0.001861851,0.01457245,0.002812424,0.00036,,,,,,,,,,,,,,
195,9/29/2017,0.008393123,0.00083612,0.032414911,0.005721831,0.006310958,0.004990643,0.003597122,0.008709422,-0.002475248,-0.014495413,0.001238816,0.007390983,0.001001,,,,,,,,,,,,,,
196,9/28/2017,0.000270819,0.00083682,-0.028346457,0.006200177,0.00664164,0.008176101,-0.006979172,0.008383234,-0.005334428,-0.008910711,0.005118982,0.008948546,0.002127,,,,,,,,,,,,,,
197,9/27/2017,0.008053508,0.001676446,0.025848142,0.001774623,0.009228677,0.004421984,0.014438622,0.023179822,-0.022462896,-0.002539452,0.018889202,-0.002108396,-0.0036,,,,,,,,,,,,,,
198,9/26/2017,0,-0.000837521,0.006504065,-0.003095975,-0.000776548,-0.008766437,0.004648558,0.008859586,-0.007168459,0.003275705,0.001411632,0.000993172,-0.00032,,,,,,,,,,,,,,
199,9/25/2017,-0.015454912,0.008445946,0.023294509,-0.007022429,-0.024062145,-0.009919405,-0.04697091,-0.002466345,0.009650181,-0.002541296,-0.007843137,0.007063824,0.00048,,,,,,,,,,,,,,
200,9/22/2017,0.002695055,0.010238908,0.006700168,0.003079295,0.002373944,0.005610973,-0.007574955,-0.000308198,0.004848485,0.001454281,-0.005016722,0.004899805,0.003371,,,,,,,,,,,,,,
201,9/21/2017,-0.009741126,0.000853971,-0.005,0.002650177,0.003239021,0.013906448,0.017627082,0.001749511,0.017680921,-0.002538531,0.004198153,0.003214016,0.010666,,,,,,,,,,,,,,
202,9/20/2017,-0.006627784,-0.000853242,-0.024390244,-0.002194819,-0.004174177,0.018018018,-0.000915554,0.003304078,0.004958678,0.009703405,0.004356992,0.006469618,-0.00117,,,,,,,,,,,,,,
203,9/19/2017,0.003725386,0.007738607,-0.031496063,0.005753546,0.005532767,-0.004484305,0.005741523,-0.00339576,-0.010629599,-0.001279941,0.007790368,-0.00095051,-0.00012,,,,,,,,,,,,,,
204,9/18/2017,-0.001991767,0.000860585,0.011146497,-0.004413063,-0.004463438,-0.019472362,0.012448588,0.007359801,0.022147931,0.000365831,0.022595597,-0.003724747,0.003414,,,,,,,,,,,,,,
205,9/15/2017,0.007222148,0.005190311,0.012903226,-0.00037056,-0.007352941,-0.012406948,-0.001533154,-0.001552474,-0.013602638,0.002567394,-0.002888504,-0.006148827,-0.00718,,,,,,,,,,,,,,
206,9/14/2017,-0.005850286,-0.005163511,-0.017432647,0.001648174,0.002362279,-0.041617122,-0.005499891,-0.007804477,0.006221485,0.004420704,-0.002161695,-0.0039995,0.001414,,,,,,,,,,,,,,
207,9/13/2017,0.007096947,0.002588438,0.00477707,-0.004351078,-0.003577818,-0.002372479,-0.00815555,0.007032058,0.008364701,0.014008218,0.008722198,0.000687887,0.006016,,,,,,,,,,,,,,
208,9/12/2017,-0.001070091,0.015775635,-0.011023622,-0.000439754,0.000565238,0.022437841,0.018763068,0.031356655,0.008010118,-0.008885598,0.015950377,0.009724064,0.004738,,,,,,,,,,,,,,
209,9/11/2017,0.01054339,0.004401408,0.006339144,0.009769094,0.016470363,0.005487805,0.030155311,0.016478751,-0.004198153,0.009908394,0.023273387,-0.008079669,0.001145,,,,,,,,,,,,,,
210,9/8/2017,-0.004842615,-0.003508772,-0.0140625,0.00401696,-0.001243305,0.000610128,-0.014413408,0.008197617,-0.008326395,0.000374042,0.001665153,0.01095422,4.09E-05,,,,,,,,,,,,,,
211,9/7/2017,0.01280654,-0.008695652,-0.013867488,0.006728007,0.013374685,0.032766226,-0.0013947,-0.014222605,-0.03611557,-0.015466765,-0.018716578,0.008750639,0.002336,,,,,,,,,,,,,,
212,9/6/2017,-0.002852873,0.012323944,0.04340836,0.006432495,0.001650325,0.001893939,0.027102911,-0.0127646,0.006462036,-0.014873934,0.00238237,0.02373635,-0.00233,,,,,,,,,,,,,,
213,9/5/2017,-0.004463078,0.000881057,0,-0.00801649,-0.008565929,0.010204082,-0.001259013,-0.008647053,-0.015115354,0.003640998,-0.020705745,0.014259186,-0.00359,,,,,,,,,,,,,,
214,9/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,0.010457,,,,,,,,,,,,,,
215,9/1/2017,-0.011100709,0.029011786,0.019672131,0.00073991,0.003670788,-0.005076142,0.000171713,0.012924589,0.024032587,0.001275975,0.008084669,0.006071929,0.000783,,,,,,,,,,,,,,
216,8/31/2017,0.010268883,0.008226691,-0.008130081,0.012099812,-0.002024487,-0.003162555,0.000114489,-0.001386667,0.011120264,0.006236244,0.000294074,-0.000866667,-0.00156,,,,,,,,,,,,,,
217,8/30/2017,0.013141684,0.009225092,0.006546645,-0.00165836,-0.000385468,-0.005660377,0.03483206,0.013294423,-0.006546645,0.007763401,0.007854179,0.001067806,-0.01559,,,,,,,,,,,,,,
218,8/29/2017,0.003020733,0.00463392,-0.006504065,-0.005407841,-9.64E-05,0.011450382,0.010112494,-0.009209681,-0.001225991,-0.005514706,-0.004866539,-0.010238457,0.001744,,,,,,,,,,,,,,
219,8/28/2017,0.000137325,-0.002772643,-0.008064516,0.002711252,0.004160619,-0.002538071,0.007050316,-0.037021759,-0.00081666,0.000735835,-0.000589536,0.01162713,-0.00012,,,,,,,,,,,,,,
220,8/25/2017,0.001788417,0.010270775,-0.009584665,0.002968569,0.001259446,0.001907184,-0.012966157,0.008004158,0.00781893,0.007786429,0.002363717,0.009443508,0.009913,,,,,,,,,,,,,,
221,8/24/2017,-0.000412541,0,-0.026438569,-0.001606335,0.000387672,0.002549395,-0.005501006,-0.00814517,-0.003690037,-0.002588757,0.006842184,-0.005700872,0.001477,,,,,,,,,,,,,,
222,8/23/2017,-0.006014215,0.005633803,0.006259781,-0.000904159,-0.008551936,-0.00317662,-0.001653478,0.001548947,-0.008536585,-0.006795225,0.005684368,-0.005403242,-0.01412,,,,,,,,,,,,,,
223,8/22/2017,0.013998614,0.00756859,0.015898251,0.007382309,0.008234838,0.003826531,0.015471336,0.004877036,0.004491629,0.024459078,0.013646702,0.004758713,-4.04E-05,,,,,,,,,,,,,,
224,8/21/2017,-0.004690302,0.00094697,0.001592357,-0.002385236,0.006926154,0.011612903,0.001321004,-0.005058848,-0.002443992,0.008538899,-0.009462301,0.011594006,-0.00246,,,,,,,,,,,,,,
225,8/18/2017,0.001243094,-0.007518797,-0.009463722,1.82E-05,0.003425998,-0.00128866,0.002709374,0.009273731,-0.008080808,-0.006410256,-0.0003003,-0.014565377,0.001859,,,,,,,,,,,,,,
226,8/17/2017,-0.016972166,-0.014814815,0.001579779,-0.012561687,-0.011227255,-0.006402049,-0.022885045,-0.013770424,-0.013944223,-0.008598131,-0.016393443,-0.016945813,0.001822,,,,,,,,,,,,,,
227,8/16/2017,0.005872712,-0.003690037,0.003169572,0.008551649,0.00672318,-0.001278772,0.008783383,0.003506239,-0.00159109,0.006585136,-0.003825217,0.013850969,-0.00194,,,,,,,,,,,,,,
228,8/15/2017,-0.005027857,-0.006416132,-0.012519562,-0.003053855,0.007460489,0.001921845,-0.014619883,-0.010308226,-0.008675079,-0.001315295,0.001178377,-0.026513678,0.000485,,,,,,,,,,,,,,
229,8/14/2017,0.015034483,0.012999071,-0.01993865,0.006752952,0.017783994,-0.001918159,-0.002333722,0.009582689,0.006349206,0.000752162,0.016317365,-0.004003099,0.002229,,,,,,,,,,,,,,
230,8/11/2017,0.015263969,0,0.030015798,-0.00361991,0.006030757,-0.003186743,0.013361712,0.015061186,-0.003952569,0.002072734,-0.00624814,0.00649857,-0.00057,,,,,,,,,,,,,,
231,8/10/2017,-0.014626742,-0.013736264,0.0128,-0.016685206,-0.014657819,-0.006962025,-0.037774491,0.00982256,-0.015947102,-0.012467436,-0.017682303,-0.008888316,-0.00117,,,,,,,,,,,,,,
232,8/9/2017,-0.004396208,0.002754821,-0.0063593,-0.00376773,-0.003060821,-0.003154574,-0.014465127,-0.001687052,0.005868545,-0.014306676,-0.006533101,0.012455168,-0.00093,,,,,,,,,,,,,,
233,8/8/2017,0.00538674,-0.002747253,-0.0382263,-0.004408669,-0.002069169,0.011486918,-0.016378978,-0.00294365,-0.002731174,-0.019953263,-0.002317497,0,4.04E-05,,,,,,,,,,,,,,
234,8/7/2017,-0.003852504,-0.002739726,0.018691589,0.00361409,0.005947071,0.001918159,0.005880069,0.020710377,-0.005818464,0.003427128,0.000869817,0.003927987,0.002431,,,,,,,,,,,,,,
235,8/4/2017,0.007345807,0.001829826,-0.086770982,-0.001402034,0.002982404,-0.0082435,0.0058026,0.008658946,0.000776398,-0.004310345,0.012476149,0.012998209,-0.00024,,,,,,,,,,,,,,
236,8/3/2017,-0.001522281,-0.006363636,-0.002836879,-0.000442087,-0.006812796,-0.008799497,-0.008354542,0.003802694,0.009404389,0.004510193,-0.018582541,0.00192691,-0.00089,,,,,,,,,,,,,,
237,8/2/2017,-0.004408928,0.00456621,-0.009831461,-0.003080666,0.004064638,-0.010572139,-0.007086744,-0.002708853,0.003144654,0.01279006,-0.002586207,0.004337671,0.000445,,,,,,,,,,,,,,
238,8/1/2017,-0.001650619,-0.024064171,-0.017931034,0.00844,0.013157895,-0.014705882,0.002036772,-0.005066839,-0.006638032,0.013894035,0.016800584,0.001671123,0.005414,,,,,,,,,,,,,,
239,7/31/2017,-0.004654984,0.004476276,0.00554785,0.00088968,0.004135149,0.004307692,-0.012931971,0.001187264,0.003133568,-0.00037037,0.015126798,0.010264722,0.000529,,,,,,,,,,,,,,
240,7/28/2017,-0.001640241,-0.000894454,-0.015027322,0.001782531,-0.004218138,0.000615764,0.007444712,-0.028724185,-0.010081427,-0.092436975,-0.002514793,0.002369187,-0.00012,,,,,,,,,,,,,,
241,7/27/2017,-0.012018906,0.01084991,0.001367989,-0.002347418,-0.012692117,0.000616143,-0.033848107,0.01252521,0.007815553,0.026924405,-0.005589879,0.007089781,0.004664,,,,,,,,,,,,,,
242,7/26/2017,-0.001887047,-0.01863354,-0.01082544,0.008193635,0.00860086,0.011214953,0.011285233,-0.007584536,0.005896226,-0.010418446,-0.00073497,-0.001905151,0.00168,,,,,,,,,,,,,,
243,7/25/2017,0.008016304,-0.001771479,0.01510989,0.004050405,-0.003785992,0.006900878,-0.005002395,0.012370694,0.000393236,0.009134781,0.029198185,0.01653064,0.007515,,,,,,,,,,,,,,
244,7/24/2017,-0.002574875,-0.020815265,-0.022818792,9.00E-05,0.007730924,-0.037439614,-0.003341466,-0.008983302,-0.018525666,0.000689893,0.001515152,-0.01411524,-0.00074,,,,,,,,,,,,,,
245,7/21/2017,-0.005793587,-0.014529915,0,-0.006350626,0.015187035,-0.016627078,0.026906318,-0.000316957,-0.029224429,-0.000861623,-0.005424955,-0.002584507,0.001074,,,,,,,,,,,,,,
246,7/20/2017,0.004874086,-0.010989011,0.040502793,0.002241147,-0.001424936,-0.001778305,-0.001414119,-0.001160827,-0.009279881,-0.001376699,-0.005097451,-0.040900196,0.006485,,,,,,,,,,,,,,
247,7/19/2017,0.007639836,0.006808511,0.011299435,0.00767841,0.006866161,0.004166667,0.001416122,0.00466497,0.001859427,-0.001717918,-0.002840484,0.007425905,-0.00914,,,,,,,,,,,,,,
248,7/18/2017,-0.000681663,0.000851789,0.001414427,-0.002792541,0.007745533,0.002985075,0.135435993,-0.008514664,0.002609993,-0.00205726,0.0008978,-0.011176815,0.002312,,,,,,,,,,,,,,
249,7/17/2017,0.007831822,0.005136986,0.030612245,-0.003724478,-0.001031672,-0.001787843,0.003599801,0.005177515,0.001493652,-0.007317903,0.001648681,0.006606489,0.001696,,,,,,,,,,,,,,
250,7/14/2017,0.014072732,0.006896552,0.03003003,0.009513024,0.010318949,-0.005924171,0.018393275,-0.006195527,-0.000373274,0.006509078,-0.004476276,-0.002674669,0.001865,,,,,,,,,,,,,,
251,7/13/2017,0.008713985,0.011333915,-0.005970149,0.01068603,-0.002495321,-0.008225617,-0.003401575,-0.001048988,0.007900677,-0.002733174,0.001494322,0.004587457,-0.00879,,,,,,,,,,,,,,
252,7/12/2017,0.016573796,0.007908612,0,0,0.008070433,-0.019585253,0.028639927,-0.01620227,0.007581501,0.011053541,0.001496558,0.013213811,0.00895,,,,,,,,,,,,,,
253,7/11/2017,0.000142898,0.003527337,0,-0.002666667,0.003365233,-0.001150748,0.010873125,0.006439551,0.013056836,0.001556824,-0.012269032,-0.003836486,-0.00806,,,,,,,,,,,,,,
254,7/10/2017,0.007486323,0.007104796,-0.027576197,0.005002065,0.012457411,0.001152074,0.016580104,-0.011397474,-0.004206501,-0.003962784,-0.003828597,-0.006897458,0.000658,,,,,,,,,,,,,,
255,7/7/2017,0.012979437,0.007155635,-0.022695035,0.001424632,0.007184987,0.002888504,0.026871795,0.004331236,-0.006081338,0.007638889,0.004140174,0.001183821,0.001194,,,,,,,,,,,,,,
256,7/6/2017,-0.007382745,-0.010619469,0.001420455,-0.007751938,-0.008084246,0,-0.009213468,-0.003596383,-0.038025594,-0.005868139,-0.011979547,-0.004191499,-0.00045,,,,,,,,,,,,,,
257,7/5/2017,0.01334898,-0.022491349,-0.022222222,-0.00136612,0.007070166,0.001736111,0.009851543,-0.01107611,-0.003642987,-0.005321888,0.002783475,-0.008570872,-0.00025,,,,,,,,,,,,,,
258,7/4/2017,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674,,,,,,,,,,,,,,
259,7/3/2017,-0.011025678,0.033065237,0.011235955,0.002282063,-0.004585199,0.00173913,-0.021685295,-0.000913706,0.016290263,-0.001028983,0.020633971,0.003976532,0.008325,,,,,,,,,,,,,,
260,6/30/2017,0.006424296,0.00179051,0.00140647,0.001737381,-0.006778225,-0.00404157,-0.004530615,0.00860127,-0.000370096,-0.000856751,-0.001492983,0.008149317,-0.00464,,,,,,,,,,,,,,
261,6/29/2017,-0.018767908,0.007213706,-0.01659751,-0.004958828,-0.018809103,-0.004025302,-0.021641353,-0.007116714,-0.002215657,-0.013856032,0.027615833,-0.006982967,-0.00192,,,,,,,,,,,,,,
262,6/28/2017,0.00852478,0.000902527,-0.008230453,0.003240529,0.014014752,0.008115942,0.015758459,-0.008167793,-0.004777655,0.003731343,0.014790596,0.00650289,-0.00127,,,,,,,,,,,,,,
263,6/27/2017,-0.01871544,-0.008944544,-0.0135318,0.001005117,-0.003360639,0.00174216,-0.041079365,-0.017243088,-0.014487505,-0.011401744,0.007055503,0.005415401,0.00489,,,,,,,,,,,,,,
264,6/26/2017,-0.009549221,0.012681159,-0.00538358,0.001743715,-0.003766478,0.002912056,-0.003290723,-0.002274076,0.001450852,-0.002842334,0.005835042,0.000726984,-0.00021,,,,,,,,,,,,,,
265,6/23/2017,0.013521207,-0.008086253,0.015027322,0.003209366,0.017349654,-0.009232545,0.020207889,-0.016817342,0.000725953,0.00504117,-0.003300849,-0.02682017,-0.00152,,,,,,,,,,,,,,
266,6/22/2017,-0.000142308,0.008152174,0.009655172,0.006934813,-0.006240745,0.002313476,-0.000903051,-0.022519954,-0.008279338,-0.007505003,-0.003289989,-0.007088575,0.000492,,,,,,,,,,,,,,
267,6/21/2017,0.005149478,-0.007194245,-0.013605442,-0.000462107,0.001695274,0.006988934,0.019598816,-0.000569801,-0.012442232,0.001670565,-0.00125176,-0.006849749,0.00185,,,,,,,,,,,,,,
268,6/20/2017,-0.013545929,-0.010676157,-0.00541272,-0.014571949,-0.004325351,-0.004637681,-0.008800522,-0.006228766,-0.023263889,-0.017077176,-0.00883995,-0.007178389,-0.0032,,,,,,,,,,,,,,
269,6/19/2017,0.012428571,0.001782531,0.004076087,0.003656307,0.006583838,-0.000579374,0.006693792,-0.003667137,-0.006896552,0.01263718,0.009234622,0.013853422,-0.00074,,,,,,,,,,,,,,
270,6/16/2017,0.001430615,-0.001779359,-0.071878941,-0.002734731,0,-0.002312139,0.004085398,0.000658638,0.002073255,0.000832085,-0.003276131,-0.00082924,0.003328,,,,,,,,,,,,,,
271,6/15/2017,-0.005265405,0.001782531,-0.019777503,-0.01126188,-0.012064624,0.002317497,-0.002890933,-0.004682525,0.008713838,-0.00298656,-0.009579728,6.38E-05,0.007952,,,,,,,,,,,,,,
272,6/14/2017,-0.005378627,-0.004436557,-0.003694581,-0.002557671,0.00252419,-0.005760369,-0.003404924,0.000937383,0.008435852,-0.010669731,0.00046375,0.017988181,-0.00025,,,,,,,,,,,,,,
273,6/13/2017,0.012467756,-0.000886525,0.006195787,0.004823848,0.016898396,-0.001725129,0.008452192,0.009653606,-0.016931583,-0.006036874,0.005752488,0.01189381,-0.00087,,,,,,,,,,,,,,
274,6/12/2017,-0.007679181,0.013477089,0.00498132,-0.003151733,-0.011209814,0.006948466,-0.041700943,-0.012707905,0.035790981,-0.01447178,-0.002017067,-0.005099372,-0.00021,,,,,,,,,,,,,,
275,6/9/2017,-0.022654621,0.002702703,0.011335013,-0.001348921,-0.015922573,0.00115942,-0.047323366,-0.008247614,0.012685756,-0.000803342,0.019617149,-0.003517915,0.00478,,,,,,,,,,,,,,
276,6/8/2017,-0.006078188,0.002710027,-0.01120797,-0.003584229,0,0.002906977,0.001630336,-0.003693103,-0.003251445,-0.01984252,0.021493213,-0.009421786,0.002333,,,,,,,,,,,,,,
277,6/7/2017,-0.001792609,-0.004496403,0.01261034,0,0.003131851,-0.01826484,0.002663922,-0.010415715,-0.008950949,-0.010286783,0.014259957,0.004928664,0.002213,,,,,,,,,,,,,,
278,6/6/2017,0.003320421,-0.011555556,-0.024600246,-0.004460303,-0.007871569,-0.001709402,0.000666424,0.013332099,-0.001786991,-0.001711529,-0.003918367,-0.003811616,0.005077,,,,,,,,,,,,,,
279,6/5/2017,0.007246377,-0.008810573,0.0124533,-0.003555556,0.004160166,0.006307339,-0.00072648,-0.004148995,0.003586801,-0.00464612,0.002290951,-0.003604763,0.006504,,,,,,,,,,,,,,
280,6/2/2017,0.023680456,-0.005258545,-0.017135863,0.005811354,0.007861635,0.002298851,0.013436407,0.014972862,0.005772006,0.012862745,0.000491159,0.001289075,0.004028,,,,,,,,,,,,,,
281,6/1/2017,0.003722795,0.026079137,0.007398274,0.005393258,0.001785152,-0.001148106,-0.000490587,0.002627135,0.012417823,0.002200912,0.008919722,0.010683343,-0.01774,,,,,,,,,,,,,,
282,5/31/2017,-0.008095441,0.003610108,0.011221945,0.002252252,0.005384291,0.004034582,-0.000919005,0.007753404,0.000730994,0.005532722,-0.017845555,-0.002404471,-0.00092,,,,,,,,,,,,,,
283,5/30/2017,0.006432247,0.013723696,-0.002487562,-0.006266786,0.00052815,-0.00115141,0.004863634,-0.000755858,-0.003278689,-0.000631912,-0.006927662,-0.006584893,0.005523,,,,,,,,,,,,,,
284,5/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167,,,,,,,,,,,,,,
285,5/26/2017,0.004883654,0.006445672,-0.00248139,0,-0.003893098,0.00929692,-0.003802515,0.01642178,-0.001455075,0.0063593,0.001937046,-0.0099706,-0.00204,,,,,,,,,,,,,,
286,5/25/2017,0.012360041,-0.009124088,-0.006165228,-0.000429538,0.002425904,-0.009211284,0.033597464,-0.006108619,-0.012217032,0.016319276,-0.005138911,0.009419355,0.001796,,,,,,,,,,,,,,
287,5/24/2017,0.001310425,-0.008144796,0.011221945,0.001218507,0.010121457,-0.00229753,-0.001266223,0.039384921,-0.015912306,0.01210139,0.009074704,0.001097978,-0.00092,,,,,,,,,,,,,,
288,5/23/2017,0.003360117,-0.004504505,-0.006195787,-0.001681574,0.005894331,0.023515579,0.005026724,-0.017064846,0.003548616,-0.001306549,0.010645267,-0.007245448,-0.00017,,,,,,,,,,,,,,
289,5/22/2017,0.011227655,0.021159154,0.01509434,0.002241147,0.008974913,0.00472534,0.000891606,-0.014700231,0.004634581,-0.002118644,-0.000654664,-0.002175304,0.003937,,,,,,,,,,,,,,
290,5/19/2017,-0.000295377,0.007414272,0.006329114,0.011346482,0.008396031,-0.001179941,0.008477842,0.000576812,0.020742358,0.025743898,0.016977364,0.003853565,0.001174,,,,,,,,,,,,,,
291,5/18/2017,0.003408417,0.002788104,-0.023485785,-0.00631982,-0.0005449,-0.002941176,0.016318538,-0.033899879,0.002553812,0.001506781,0.001667222,-0.002498559,-0.00121,,,,,,,,,,,,,,
292,5/17/2017,-0.027805792,-0.016453382,0.002478315,-0.007155635,-0.014922169,-0.007589025,-0.038956151,0.056727844,-0.022467903,-0.004168056,-0.040166427,-0.013711614,0.000377,,,,,,,,,,,,,,
293,5/16/2017,0.014321204,0,-0.011029412,0.009758895,-0.000858093,-0.00982659,-0.003812023,0.023402973,-0.004968062,-0.007775021,0.017421035,0.005911142,0.00252,,,,,,,,,,,,,,
294,5/15/2017,0.000731208,0.001831502,0.004926108,0.006540909,0.005391998,-0.011993147,-0.00491263,-0.007377866,-0.003183587,0.00867679,0.005731128,0.002612796,-0.00218,,,,,,,,,,,,,,
295,5/12/2017,-0.001168566,-0.008174387,0.003708282,0.003191974,0.006840391,0.001143511,0.014318153,-0.019262736,-0.02078282,-0.005641281,0.006095552,0.004609475,0.000839,,,,,,,,,,,,,,
296,5/11/2017,-0.012263743,-0.002717391,-0.003694581,-0.002274795,-0.001626016,0.000572082,-0.010856002,-0.010641385,0.005923345,-0.006429278,0.005466291,-0.012205148,-0.00063,,,,,,,,,,,,,,
297,5/10/2017,0.003910776,-0.010752688,0.003708282,0.005949657,0.002717391,-0.001142857,0.01790931,0.007014126,-0.007950225,-0.005247622,0.002324423,0.002853881,0.005819,,,,,,,,,,,,,,
298,5/9/2017,0.001450537,0.002695418,0.006218905,-0.002738476,0.000870322,0.013904983,0.006906254,-0.017233126,-0.004815961,0.000656383,-0.00446281,0.005035375,0.010998,,,,,,,,,,,,,,
299,5/8/2017,-0.000869565,-0.000897666,0.006257822,-0.002081464,-0.00184602,-0.002312139,-0.001404853,-0.014064565,-0.00513347,-0.000164069,0.004316069,0.00744879,-0.00319,,,,,,,,,,,,,,
300,5/5/2017,0.002761227,0.012727273,0,0.009796391,-0.005722306,-0.008595989,-0.004133545,0.011360382,0.000684932,0.001972711,0.000498256,0.005617978,0.008139,,,,,,,,,,,,,,
301,5/4/2017,-0.003908512,-0.006323397,-0.009913259,0.009879238,0.001947209,0.001147447,0.010669066,0.010027963,-0.001026343,0.00396105,-0.000498008,-0.000903226,-0.00184,,,,,,,,,,,,,,
302,5/3/2017,-0.003174603,0.013736264,-0.021818182,-0.001854427,-0.001080614,-0.004,-0.005496964,0.001158413,0.008278717,0.001487603,0.008876235,0.000322685,-0.00298,,,,,,,,,,,,,,
303,5/2/2017,-0.001584786,-0.043782837,0.001213592,0.006063433,0.01402586,0.004592423,0.007080785,0.014196201,0.001727713,0.005317381,0.004204507,0.004798651,0.00886,,,,,,,,,,,,,,
304,5/1/2017,0.013876716,-0.004359198,-0.019047619,0.002806361,0.0004385,-0.02189781,0.020696452,0.001667157,-0.001724733,0.001998002,0.005751015,-0.012107623,-0.00649,,,,,,,,,,,,,,
305,4/28/2017,0.002783067,0,-0.00591716,-0.00511866,-0.004148472,0.003945885,-0.005748628,-0.00855615,-0.003094911,-0.020228385,-0.00454622,-0.000128107,-0.00438,,,,,,,,,,,,,,
306,4/27/2017,0.006486805,-0.011206897,0.009557945,0.000917547,-0.002395992,0,0.019378038,0.01290132,-0.006151743,-0.004223522,-0.011813644,0.012320062,-0.00119,,,,,,,,,,,,,,
307,4/26/2017,-0.001325088,0.010452962,-0.003571429,0.00066648,-0.00314841,-0.001126126,-0.013078339,-0.002554028,-0.006451613,0.00984252,-0.001826939,0.007776253,0.000595,,,,,,,,,,,,,,
308,4/25/2017,0.005775211,0.004374453,0.009615385,0.009219191,0.002830702,-0.005042017,0.057915595,0.002165781,-0.003384095,-0.00245459,0.01295424,0.007505432,-0.00102,,,,,,,,,,,,,,
309,4/24/2017,0.017018072,0.007936508,-0.021176471,0.025814234,0.007679649,0.003372681,0.006719395,0.004946577,0,0.008249464,0.02979903,0.0126,0.002811,,,,,,,,,,,,,,
